"2014","« POIDS LOURD ! »","<table><tr><td><strong>Taille de référence :</strong></td><td>181</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>137-117-129 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>21 m</td></tr><tr><td><strong>Fixation :</strong></td><td>Sans fixation</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>181 / 190</td></tr></table>","0","137-117-129 mm","Big Mountain Rocker","1","apo_2014_ron.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/apo_2014_ron.jpg","Apo","Ron","Déjaugeage, maniabilité, ludisme, skiabilité sur piste.","Expert","Stabilité.","594","21 m","181, 190","181","190","1","Si le Ron est affublé d’un double rocker, son comportement ne plaide pas pour autant vers le jeu mais au contraire emprunte le chemin de la haute vitesse et du style puissant. Très lourd et rigide, il ne slide pratiquement pas et requiert une grosse vitesse pour s’exprimer : avec une spatule si rigide qui rend délicats les appuis languette avant sous peine d’enfourner, et un talon lui aussi très raide qui vous pousse à cul, le Ron exige une équilibration au millimètre. Il s’agit de bien rester centré sur le ski (voire un poil en arrière) pour profiter de sa portance et de sa vitesse importantes. C’est d’ailleurs à pleine vitesse qu’il donne le meilleur : stable, indestructible, il traverse la profonde et la trafolle sans broncher tant que vous restez bien équilibré. À petite vitesse, il ne se déforme pas assez pour jouer avec du rebond et pivoter en changeant facilement de direction. Sa spatule raide ne facilite pas le départ au planing et il s’agit se faire léger pour sortir en surface. Et quand vous faites un bref passage sur piste, choisissez encore une fois la ligne la plus directe car le Ron, toujours trop rigide, se montre délicat à piloter sur piste et pratiquement incapable de tailler une courbe. Un ski typé old school malgré son double rocker, très pointu à rider, pour des freerideurs ultra-solides et expérimentés.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/apo_2014_ron.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Apo%20%E2%80%93%20Ron%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« UNE BOMBE ! »","<table><tr><td><strong>Taille de référence :</strong></td><td>176</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>119-86-113 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>18,8 m</td></tr><tr><td><strong>Fixation :</strong></td><td>Sans fixation</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>176</td></tr></table>","1","119-86-113 mm","Freestyle","1","apo_2014_sammy_c_pro.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/apo_2014_sammy_c_pro.jpg","Apo","Sammy C Pro ","Manque de fun, accessibilité.","Avancé, Expert","Performance, polyvalence.","500","18,8 m","176","176","176","1","Après une première mouture la saison passée, primée dans nos tests 2012-2013, le Sammy C Pro revient hanter cette catégorie freestyle, aussi énervé et affûté que Jason Voorhees et sa machette dans le cultissime film d'horreur « Vendredi 13 ». Le pro-model du skieur américain ne change pas et reste une véritable arme de destruction massive, à commencer par un comportement de pistard typé performance. Le Sammy C Pro se pilote presque comme un pur ski racing, accélérant sur carre, tenant la courbe et restant stable à n'importe quelle vitesse, tout en conservant une relative facilité de pilotage. En switch, aucun problème à déclarer. Sur kicker, le Sammy C Pro reste toujours aussi rassurant et performant, avec un très gros pop en sortie de kicker, un poids relativement confortable pour lancer les tricks et un flex qui saura se montrer particulièrement doux en réception, même dans les terrains cabossés ou les atterrissages à l'arrache. Comme le modèle 2013, on retrouve un certain manque de ludisme dans une pratique orientée jib, notamment à cause de son flex qui demande un tant soit peu d'expérience. Voilà pourquoi un bon skieur pourra sans souci surmonter le problème et se jouer du terrain tandis qu'un skieur moins expérimenté devra forcer pour faire le malin en flat. Côté polyvalence, on est bien loin d'un all mountain freestyle capable de s'amuser lorsque la poudre est présente mais force est de constater que le Sammy C Pro ravira les freestyleurs qui aiment tailler la courbe à Mach 2, sur piste damée ou trafollée, sur neige dure ou dans des conditions printanières.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/apo_2014_sammy_c_pro.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Apo%20%E2%80%93%20Sammy C Pro %20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« LA FOLIE DU SHRED »","<table><tr><td><strong>Taille de référence :</strong></td><td>178</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>133-98-123 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>20,5 m</td></tr><tr><td><strong>Fixation :</strong></td><td>Sans fixation</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>168 / 178 / 188</td></tr></table>","0","133-98-123 mm","Freestyle","1","armada_2014_al_dente.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/armada_2014_al_dente.jpg","Aramada","Al Dente ","Accessibilité, maniabilité.","Avancé, Expert","Polyvalence, joueur.","580","20,5 m","168, 178, 188","178","178","1","Si vous connaissiez l'ancien ARV, oubliez tout ce que vous savez à propos de ce ski. L’ARV nouveau, dans sa version Al Dente, est LE ski d'Henrik Harlaut, un ski typé freestyle à 98 mm au patin, rien que ça... Il est aussi disponible en version plus énervée, rigidifiée par l'ajout d'une plaque titane (ARV Ti). En matière de ride sur piste, l’Al Dente n'est pas franchement à son avantage. Pataud, pas facile à déclencher, il n'en reste pas moins stable en courbe mais manque clairement de pêche et secoue à haute vitesse. En switch, notre modèle de test ayant été fourni monté en position freeride, la conduite n'est pas ultra-aisée mais on ne doute pas qu'avec un montage plus typé freestyle, il devrait s'en sortir, surtout si vous maîtrisez déjà bien le sujet. En parlant de maîtriser le sujet, quand on voit Henrik Harlaut s'envoyer en l'air avec l’Al Dente aux pieds, on ne peut que constater le niveau hallucinant du Suédois car sur kicker, sa paire de skis ne reste pas la plus adaptée. Large et assez lourd, il n'est pas vraiment maniable en l'air et requiert beaucoup de puissance et de niveau mais demeure particulièrement stable en réception. En jib, bizarrement, il étonne malgré son statut de gros ski. Il se débrouille aussi bien dans les évolutions en flat que sur les modules à slider sans se soucier des conditions, même lorsque la neige est complètement moisie. Même si l’Al Dente ne fait pas partie des meilleurs skis de park, il reste un excellent jouet pour passer partout, de la piste au gros backcountry, des modules de park au jib, si tant est que vous ayez le niveau pour le supporter.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/armada_2014_al_dente.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Armada%20%E2%80%93%20Al Dente %20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« BON JOUEUR ! »","<table><tr><td><strong>Taille de référence :</strong></td><td>187</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>130-98-119 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>20 m</td></tr><tr><td><strong>Fixation :</strong></td><td>FFG 12</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>173 / 180 / 187</td></tr></table>","0","130-98-119 mm","All Mountain 50/50","1","atomic_2014_alibi.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_alibi.jpg","Atomic","Alibi","Conduite coupée, performances.","Débutant, Intermédiaire, Avancé","Portance, déjaugeage, maniabilité, capacité à slider.","699","20 m","173, 180, 187","187","187","1","Relégué en mode rattrapage en juin en raison d’un (énorme !) problème de préparation, l’Alibi s’adresse en premier lieu à tous ceux qui envisagent la piste et le hors-piste comme un grand terrain de jeu. Davantage porté sur la maniabilité, l’adaptabilité et le ludisme que sur la performance pure, l’Alibi préfère slider que découper, jouer plutôt qu’attaquer. Sain, équilibré, il ne rentre pas instinctivement dans la courbe pour tailler et travaille beaucoup plus en pivotement même sur piste. Et si avec un peu d’autorité, vous parvenez à lui faire tailler quelques courbes, il s’exprime beaucoup mieux en dérive, pivotant et jouant plus qu’il n’en faut, un comportement très newschool qui peut plaire à certains et déplaire aux autres… Servi en toutes neiges par une excellente portance, une grande facilité pour déjauger et toujours son extrême maniabilité, il offre beaucoup de confort mais aussi donne vraiment l’envie d’exploiter le terrain autrement. Capable de rider relativement vite, sa capacité à slider et sa manœuvrabilité invitent plutôt à jouer dans une lecture différente du terrain, plus ludique. En cela, l’Alibi se démarque de la plupart de ses concurrents, dans son type de conduite comme dans sa façon d’utiliser le terrain. Un ski intéressant donc, très typé newschool, pour un public jeune et branché.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_alibi.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20Alibi%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« TONIQUE »","<table><tr><td><strong>Taille de référence :</strong></td><td>186</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>130-117-119 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>19 m</td></tr><tr><td><strong>Fixation :</strong></td><td>Sans fixation</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>179 / 186 / 193</td></tr></table>","0","130-117-119 mm","Big Mountain Rocker","1","atomic_2014_automatic.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_automatic.jpg","Atomic","Automatic","Stabilité grande vitesse.","Intermédiaire, Avancé, Expert","Polyvalence, maniabilité, déjaugeage.","539","19 m","179, 186, 193","186","193","1","Nouveau venu, l’Automatic se distingue de son grand frère le Ben Chetler par un comportement plus alpin et polyvalent. Car dans les conditions particulièrement variées et exigeantes auxquelles il a été confronté, le comportement très newschool du Ben Chetler aurait été un désavantage, ce qui n’est pas le cas de l’Automatic. Plus classique, il s’est montré solide et bien équilibré sous le pied. Sa souplesse et tonicité naturelle le rendent maniable mais aussi physique quand la neige revient au dur car il s’agit d’être actif et de bien le tenir. Léger sous le pied, doté d’un excellent rebond, il s’affirme aussi en virages courts mais connaît ses limites à grande vitesse en trafolle car sa spatule et son talon « très rocker » se mettent à vibrer. Très efficace pour se positionner en surface, il joue très bien dans la neige profonde, offrant un bon compromis entre conduite newschool et classique. Un bon ski donc, plus polyvalent et solide que le Ben Chetler, mais aussi moins exigeant et performant que l’Atlas.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_automatic.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20Automatic%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« ATTENTION, PROBLÈME ! »","<table><tr><td><strong>Taille de référence :</strong></td><td>157</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>122-75-109 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>12 m</td></tr><tr><td><strong>Fixation :</strong></td><td>ZTL 10</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>148 / 157 / 166</td></tr></table>","0","122-75-109 mm","Piste performance","2","atomic_2014_cloud_d2_75.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_cloud_d2_75.jpg","Atomic","Cloud D2 75","Ski de test affûté à la hache.","Expert","Stabilité, solidité.","699","12 m","148, 157, 166","157","166","1","Lorsqu’on s’aperçoit dès la montée en téléski qu’un ski semble difficile à skier, ce n’est pas bon signe. C’est également le signe qu’un fabricant comme Atomic ne peut pas valider des produits aussi étranges dans leur comportement et aussi difficiles à exploiter. Bref, il y a un problème ! Donc, si l’on oublie que le ski ne peut pas déraper et qu’il prend au talon à la moindre faute d’équilibration, on se concentre uniquement sur la performance en priant pour que tout se passe sans accroc… Une fois calé sur la carre, l’Atomic apparaît hyper stable et solide, avec une préférence pour les courbes plutôt allongées où il peut mieux faire parler ses qualités. Très présent sous le pied, il permet de skier très vite sans broncher et prend davantage la posture du char d’assaut plutôt que celle du jouet virevoltant… Ce Cloud D2 75 aime la vitesse, prendre de gros appuis et défoncer le terrain, pour peu, si l’on s’en tient à notre ski de test, qu'il soit posé sur la carre. Parce que sinon, bonjour les dégâts…","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_cloud_d2_75.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20Cloud D2 75%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« SANS PEUR NI REPROCHE »","<table><tr><td><strong>Taille de référence :</strong></td><td>168</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>128-95-117 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>18 m</td></tr><tr><td><strong>Fixation :</strong></td><td>FFG12+</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>150 / 159 / 168</td></tr></table>","0","128-95-117 mm","All Mountain 50/50","2","atomic_2014_elysian.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_elysian.jpg","Atomic","Elysian","Performance pure, caractère neutre.","Débutant, Intermédiaire, Avancé, Expert","Homogénéité, ski sans défaut.","599","18 m","150, 159, 168","168","168","1","Bon ski, stable et solide, l’Elysian s’exprime à peu près aussi bien en grands et en petits virages sur la piste. Solide, il peut même prendre de la vitesse sans bouger ni apparaître trop léger et s’avère sain lorsqu’il faut déraper pour freiner un peu ou changer de ligne en urgence. Bref, un tableau presque idyllique si ce n’est qu’il ne génère pas d’émotions, ne démontrant pas de caractère spécifique. Cet inconvénient à nos yeux peut évidemment être un avantage puisque chaque skieuse pourra s’exprimer à sa manière sans être guidée dans une manière de skier spécifique. Néanmoins, cette neutralité fait qu’il y a plus performant, plus joueur, plus à l’aise en poudreuse, plus confortable sur piste, etc. Reste un bon ski sain et sans défaut, sans surprise ou faiblesse, une valeur sûre pour celles qui ne veulent pas prendre le risque de se tromper en choisissant un ski plus typé ou caractériel.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_elysian.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20Elysian%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« HOMOGÈNE, PERFORMANT MAIS POINTILLEUX »","<table><tr><td><strong>Taille de référence :</strong></td><td>188</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>99-65,5-82 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>30 m</td></tr><tr><td><strong>Fixation :</strong></td><td>X16</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>183 / 188 / 190 / 195</td></tr></table>","0","99-65,5-82 mm","Géant FIS","1","atomic_2014_gs_w_188.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_gs_w_188.jpg","Atomic","GS Woman 188","Relance.","Intermédiaire, Avancé, Expert","Accélération et puissance dans la ligne de pente, réactivité.","939","30 m","183, 188, 190, 195","188","188","1","Dès la première prise de carre, le Redster GS Woman dévoile son homogénéité et sa puissance. Fluide et progressif dans sa déformation, l’Atomic se montre très sain et homogène dans toutes les phases de conduite, à condition d’être juste et bien placé sur les skis. Car s’il se montre des plus talentueux, à la fois fluide et rapide, facile à inscrire en courbe, généreux dans son accroche, explosif en relance, il requiert de bons timing et placement, sous peine de sanction en sortie de courbe. Il s’agit donc de trouver le tempo, d’éviter de trop couper les lignes ou de se coucher sur le pied intérieur, pour profiter au mieux des vertus de ce ski. Car lorsqu’il est mené dans les règles de l’art, il devient à la fois une bête de course douée de très fortes accélérations (progressives néanmoins) et de transitions radicales, capable de skier plus vite que tout autre. Des performances qui s’accompagnent d’un confort indéniable, le ski étant à la fois très harmonieux et très doux en matière de contact ski-neige. Un super ski donc, qui requiert néanmoins un excellent bagage technique pour être apprécié à sa juste valeur.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_gs_w_188.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20GS Woman 188%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« L'ARME DE JIB ! »","<table><tr><td><strong>Taille de référence :</strong></td><td>176</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>117-86-117 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>21 m</td></tr><tr><td><strong>Fixation :</strong></td><td>FFG10</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>151 / 161 / 171 / 176 / 181</td></tr></table>","0","117-86-117 mm","Freestyle","1","atomic_2014_infamous_l_base.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_infamous_l_base.jpg","Atomic","Infamous ","Polyvalence, performance.","Débutant, Intermédiaire, Avancé","Maniable, accessible, ultra-joueur.","399","21 m","151, 161, 171, 176, 181","176","176","1","L'Infamous est le nouveau jouet développé par Atomic et son rideur phare Jossi Wells, un ski clairement orienté park/jib, accessible et surtout, pas cher (399 euros fixé). À ce prix-là, on pourrait s'attendre à un modèle entrée de gamme, sans répondant, mais c'est tout le contraire ! Sur piste, sans forcément être au top de la performance, l'Infamous s'en sort plus que bien avec une conduite grandement facilitée par sa construction double rocker et un bon rayon de 21 mètres. Aucun souci à déplorer pour rentrer en courbe et y rester, tout en conservant un maximum de stabilité même si à Mach 2, le ski commence à vibrer et peut décrocher si on lui rentre complètement dedans. En switch, le comportement s’avère identique et son bon amorti du terrain lui donne un côté rassurant dans le sens d'évolution non-naturel. Lorsqu'il s'agit d'attaquer les petits modules, rails et autre table à butter, l'Infamous montre tout son potentiel. Sa légèreté et son bon petit pop lui confèrent un ludisme sans pareil et vous mettent directement la banane, à tel point que même la piste devient un immense terrain de jeu. Sur kicker, son pop permet une bonne satellisation en sortie de kicker tandis que sa légèreté facilite les tricks, même pour les plus petits gabarits. Doté d'un bon flex, ni trop dur ni trop mou, il procure un excellent confort en réception, tout comme sur les terrains accidentés. La seule ombre au tableau provient de sa polyvalence, forcément limitée mais à ce prix-là, il n'est pas interdit d'avoir une paire piste/park et une paire pour les grosses conditions. Attention aussi aux forts gabarits et skieurs expérimentés qui pourraient peut-être vite trouver ses limites.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_infamous_l_base.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20Infamous %20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
"2014","« DU PEPS ! »","<table><tr><td><strong>Taille de référence :</strong></td><td>174</td></tr><tr><td><strong>Lignes de cotes :</strong></td><td>129-81-109 mm</td></tr><tr><td><strong>Rayon :</strong></td><td>15 m</td></tr><tr><td><strong>Fixation :</strong></td><td>XTO 12</td></tr><tr><td><strong>Tailles disponibles :</strong></td><td>160 / 167 / 174 / 181</td></tr></table>","0","129-81-109 mm","All Mountain 80/20","1","atomic_2014_nomad_blackeye_ti.jpg","http://www.skieur.com/media/Guide_Matos/Skis_2014/img/atomic_2014_nomad_blackeye_ti.jpg","Atomic","Nomad Blackeye Ti","Effet spatule limité, conduite glissée moins accessible.","Intermédiaire, Avancé, Expert","Relance et réactivité sur piste, capacité à prendre de l’angle, vivacité en transition.","659","15 m","160, 167, 174, 181","174","181","1","Après avoir fait l’objet d’un test de rattrapage sur glacier pour un problème de préparation initiale valable sur quasiment tous les skis Atomic livrés chez nous, le Blackeye Ti a pu montrer toute sa fougue et son envie qui se traduit par une attitude enthousiaste et sportive. Plus vif et explosif que la moyenne, il propose une réaction d’appui qui se ressent dès le premier tiers de courbe et incite à envoyer les pieds et chercher de l’angle, en enchaînant les virages coupés avec cœur et énergie. Pour autant, le ski n’est pas à la portée du premier venu, moins facile que d’autres au niveau de la prise en charge du déclenchement. Moins tolérant en matière de dérive ou de dérapage, il requiert vigueur et habilité pour donner le meilleur. Par contre, sans aller forcément jusqu’au niveau des plus radicaux, il offre beaucoup de tonus, de vie sur la carre et de très bonnes performances, notamment en moyennes et grandes courbes. Pourvu d’une belle relance, il permet de skier avec rythme et de jouer avec le terrain. Hors des pistes, il reste très sain, un poil trop réactif par moments pour se laisser guider sans le moindre effort. Cependant, pour les pilotes actifs, il demeure un super jouet, maniable de par son rebond, solide grâce à sa stabilité. Un bon ski donc, avec du tempérament, mais sans être trop radical.","share://librelio-europe.s3.amazonaws.com/niveales/skieur/skieur_tests2012/Photos/atomic_2014_nomad_blackeye_ti.jpg?wasites=facebook,twitter,mail&watitle=Tests%20skis%20%C3%A0%20d%C3%A9couvrir&watext=A%20consulter%20%3A%20le%20test%20ski%20Atomic%20%E2%80%93%20Nomad Blackeye Ti%20dans%20l%E2%80%99App%20Skieur%20Magazine.&walink=http%3A%2F%2Fbit.ly%2FVN9hWz"
